id,date,merchant_id,partner_id,status,amount,currency,payment_type_id,device,os,browser,discount
4455,27/11/21,mid_68,pid_3,0,"67,12",USD,2,Mobile Device,iOS,Safari/15,"0,7"
4488,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
4491,29/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/14,"0,7"
4504,27/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,Win10,Chrome/96,"0,8"
4536,28/11/21,mid_23,pid_345,0,"216,15",USD,1,Mobile Device,iOS,Safari/15,"0,9"
4544,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
4555,29/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/14,"0,7"
4584,27/11/21,mid_55,pid_3,1,"12,83",USD,1,Desktop,Win10,Chrome/96,"0,9"
4659,27/11/21,mid_68,pid_3,0,"67,12",USD,2,Mobile Device,iOS,Safari/15,"0,7"
4674,28/11/21,mid_23,pid_655,0,"216,15",USD,1,Mobile Device,iOS,Safari/15,"0,9"
4697,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
4699,29/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
4703,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/94,"0,8"
4715,28/11/21,mid_68,pid_3,1,"8,99",USD,2,Desktop,Win10,Chrome/96,"0,9"
4726,27/11/21,mid_68,pid_3,1,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
4740,29/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
4755,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Android WebView/96,"0,8"
4764,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/94,"0,8"
4771,30/11/21,mid_76,pid_4,0,"209,95",USD,2,Desktop,Win10,Chrome/96,"0,7"
4778,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/80,"0,7"
4786,29/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
4793,26/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Device,iOS,Safari/14,"0,8"
4812,29/11/21,mid_68,pid_3,1,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
4830,28/11/21,mid_55,pid_3,0,"1,05",USD,16,Desktop,Win10,Chrome/86,"0,9"
4840,27/11/21,mid_23,pid_656,0,"0,84",USD,1,Desktop,Win10,Edge/96,"0,9"
4847,29/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
4849,28/11/21,mid_68,pid_3,0,"6,99",USD,12,Mobile Phone,Android,HuaweiBrowser/0,"0,7"
4856,28/11/21,mid_68,pid_3,0,"6,99",USD,12,Mobile Phone,Android,HuaweiBrowser/0,"0,7"
4874,30/11/21,mid_76,pid_4,1,"209,95",USD,2,Desktop,Win10,Chrome/96,"0,7"
4887,28/11/21,mid_55,pid_3,0,"1,05",USD,16,Desktop,Win10,Chrome/86,"0,9"
4895,26/11/21,mid_68,pid_3,0,0,USD,1,Mobile Device,iOS,Safari/14,"0,9"
4904,30/11/21,mid_68,pid_3,0,"76,7",USD,2,Desktop,Win7,Chrome/96,"0,8"
4919,26/11/21,mid_68,pid_3,1,0,USD,1,Mobile Device,iOS,Safari/14,"0,9"
4924,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Device,iOS,Safari/15,"0,8"
4932,28/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/80,"0,9"
4958,26/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Device,iOS,Safari/15,"0,8"
4989,28/11/21,mid_23,pid_353,0,"216,15",USD,1,Mobile Device,iOS,Safari/15,"0,9"
5007,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Android WebView/96,"0,8"
5017,30/11/21,mid_68,pid_3,1,"6,99",USD,1,Desktop,Win10,Chrome/96,"0,7"
5057,27/11/21,mid_68,pid_3,0,"7,94",EUR,2,Desktop,Win7,Firefox/94,"0,9"
5063,29/11/21,mid_68,pid_3,1,"6,99",EUR,2,Desktop,macOS,Chrome/96,"0,7"
5096,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/14,"0,7"
5102,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
5127,28/11/21,mid_76,pid_4,0,49,EUR,2,Desktop,macOS,Safari/14,"0,7"
5129,30/11/21,mid_21,pid_1,0,"17,95",USD,1,Desktop,Win10,Edge/96,"0,9"
5174,26/11/21,mid_68,pid_3,1,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
5184,30/11/21,mid_21,pid_1,0,"17,95",USD,1,Desktop,Win10,Edge/96,"0,9"
5276,27/11/21,mid_68,pid_3,0,"76,7",USD,2,Mobile Device,iOS,Safari/15,"0,8"
5287,28/11/21,mid_68,pid_3,1,"76,7",USD,1,Mobile Device,iOS,Safari/15,"0,8"
5325,27/11/21,mid_68,pid_3,0,"76,7",USD,1,Desktop,Win10,Firefox/94,"0,8"
5330,27/11/21,mid_68,pid_3,0,"76,7",USD,2,Mobile Device,iOS,Safari/15,"0,8"
5334,30/11/21,mid_21,pid_1,0,"17,95",USD,1,Desktop,Win10,Edge/96,"0,9"
5342,30/11/21,mid_8,pid_3,0,"8,79",USD,1,Mobile Device,iOS,Safari/15,"0,9"
5367,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/95,"0,8"
5371,29/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Safari/11,"0,9"
5381,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/95,"0,8"
5397,27/11/21,mid_68,pid_3,0,0,USD,1,Mobile Device,iOS,Chrome/96,"0,7"
5420,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/95,"0,8"
5423,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
5430,27/11/21,mid_68,pid_3,0,"7,94",EUR,2,Desktop,Win7,Firefox/94,"0,9"
5453,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Android WebView/96,"0,8"
5467,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
5522,27/11/21,mid_68,pid_3,1,"7,99",USD,2,Desktop,Win10,Opera/0,"0,8"
5569,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Device,iOS,Google App/0,"0,8"
5576,27/11/21,mid_68,pid_3,0,"7,94",EUR,2,Desktop,Win7,Firefox/94,"0,9"
5595,27/11/21,mid_68,pid_3,0,"7,94",EUR,2,Desktop,Win7,Firefox/94,"0,9"
5614,27/11/21,mid_68,pid_3,0,"6,74",GBP,1,Mobile Device,iOS,Safari/15,"0,9"
5652,28/11/21,mid_23,pid_655,0,"216,15",USD,1,Mobile Device,iOS,Safari/15,"0,9"
5685,30/11/21,mid_51,pid_4,0,"107,95",USD,2,Mobile Device,iOS,Safari/14,"0,9"
5694,29/11/21,mid_51,pid_4,1,"26,96",USD,2,Desktop,Win10,Chrome/95,"0,9"
5700,30/11/21,mid_51,pid_4,0,"107,95",USD,2,Mobile Device,iOS,Safari/14,"0,9"
5738,29/11/21,mid_68,pid_3,1,"7,99",USD,2,Desktop,Win10,Edge/96,"0,8"
5758,29/11/21,mid_68,pid_3,1,"6,99",USD,2,Desktop,macOS,Safari/14,"0,7"
5768,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/92,"0,8"
5858,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
5884,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Desktop,Win10,Chrome/96,"0,7"
5886,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/95,"0,8"
5887,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
5891,26/11/21,mid_55,pid_3,0,"26,27",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
5899,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Samsung Browser/14,"0,7"
5902,26/11/21,mid_55,pid_3,0,"26,27",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
5915,26/11/21,mid_38,pid_470,1,"80,95",USD,2,Desktop,Win10,Firefox/94,"0,9"
5927,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/95,"0,8"
5999,26/11/21,mid_23,pid_281,0,"215,91",USD,2,Desktop,Win10,Chrome/96,"0,9"
6010,30/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/95,"0,9"
6015,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
6022,27/11/21,mid_68,pid_3,1,"6,99",USD,1,Mobile Phone,Android,Chrome/90,"0,7"
6035,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
6095,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
6127,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
6132,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/95,"0,8"
6171,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
6211,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Desktop,Win10,Chrome/96,"0,8"
6273,26/11/21,mid_8,pid_3,0,"8,99",EUR,1,Desktop,Win10,Edge/96,"0,9"
6311,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Desktop,Win7,Chrome/96,"0,9"
6318,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
6400,29/11/21,mid_68,pid_3,1,"7,99",USD,1,Desktop,Win10,Firefox/94,"0,8"
6442,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Desktop,Win7,Chrome/96,"0,9"
6463,30/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/95,"0,9"
6470,26/11/21,mid_71,pid_3,0,0,EUR,2,Mobile Phone,Android,Chrome/92,"0,8"
6482,28/11/21,mid_71,pid_3,0,"8,99",USD,5,Mobile Phone,Android,Chrome/96,"0,9"
6484,30/11/21,mid_68,pid_3,1,"6,99",USD,1,Mobile Device,iOS,Safari/15,"0,7"
6562,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
6570,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
6584,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,ChromeOS,Chrome/94,"0,8"
6592,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Desktop,Win7,Chrome/96,"0,9"
6610,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
6618,28/11/21,mid_71,pid_3,0,"7,99",USD,5,Mobile Phone,Android,Samsung Browser/15,"0,8"
6622,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,ChromeOS,Chrome/94,"0,8"
6630,29/11/21,mid_55,pid_3,0,1,USD,1,Desktop,macOS,Safari/14,"0,9"
6631,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
6639,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,ChromeOS,Chrome/94,"0,8"
6673,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/93,"0,7"
6681,28/11/21,mid_71,pid_3,0,"8,99",USD,5,Mobile Phone,Android,Chrome/96,"0,9"
6716,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/93,"0,7"
6719,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,ChromeOS,Chrome/94,"0,8"
6726,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Firefox/94,"0,7"
6749,28/11/21,mid_68,pid_3,0,"6,99",USD,5,Mobile Phone,Android,Chrome/96,"0,7"
6759,28/11/21,mid_68,pid_3,0,"8,99",USD,5,Desktop,Win7,Firefox/94,"0,9"
6808,26/11/21,mid_8,pid_3,0,"9,2",USD,1,Desktop,Win10,Chrome/96,"0,9"
6816,28/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Firefox/94,"0,7"
6852,26/11/21,mid_8,pid_3,0,"9,2",USD,1,Desktop,Win10,Chrome/96,"0,9"
6882,29/11/21,mid_68,pid_3,1,"6,99",USD,1,Mobile Phone,Android,Samsung Browser/16,"0,7"
6912,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Firefox/94,"0,7"
6938,27/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Device,iOS,Safari/14,"0,8"
6944,30/11/21,mid_68,pid_3,1,"6,76",GBP,1,Mobile Device,iOS,Safari/15,"0,9"
6978,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Samsung Browser/15,"0,7"
7016,28/11/21,mid_68,pid_3,1,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
7017,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7023,30/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Device,iOS,Safari/15,"0,8"
7055,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7064,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Samsung Browser/15,"0,7"
7070,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7138,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Samsung Browser/15,"0,7"
7179,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Samsung Browser/15,"0,7"
7256,27/11/21,mid_68,pid_3,1,"7,99",USD,2,Desktop,Win10,Chrome/96,"0,8"
7366,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Chrome/91,"0,9"
7379,28/11/21,mid_76,pid_481,1,64,USD,1,Desktop,macOS,Safari/15,"0,8"
7418,26/11/21,mid_51,pid_4,0,"30,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7422,29/11/21,mid_76,pid_481,0,"20,56",USD,2,Desktop,Win10,Chrome/96,"0,7"
7472,26/11/21,mid_51,pid_4,1,"30,95",USD,1,Mobile Device,iOS,Safari/13,"0,9"
7515,26/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
7526,26/11/21,mid_51,pid_4,0,"30,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7534,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
7546,26/11/21,mid_51,pid_4,0,"30,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7574,26/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
7590,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
7694,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
7728,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
7746,28/11/21,mid_51,pid_4,0,"26,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7754,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
7755,26/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
7776,30/11/21,mid_68,pid_3,0,"7,98",EUR,2,Mobile Phone,Android,Chrome/96,"0,9"
7787,27/11/21,mid_51,pid_350,1,"27,86",EUR,1,Desktop,Win10,Chrome/96,"0,9"
7819,26/11/21,mid_51,pid_4,0,"30,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
7838,28/11/21,mid_24,pid_18,0,"26,99",USD,1,Desktop,Win7,Chrome/96,"0,9"
7851,29/11/21,mid_56,pid_594,0,"62,99",USD,1,Mobile Phone,Android,DuckDuckGo Browser/0,"0,7"
7870,29/11/21,mid_56,pid_594,0,"62,99",USD,1,Mobile Phone,Android,DuckDuckGo Browser/0,"0,7"
7922,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Chrome/96,"0,7"
7924,30/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
7956,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Chrome/96,"0,7"
7962,28/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Samsung Browser/16,"0,9"
7965,29/11/21,mid_56,pid_594,1,"62,99",USD,1,Mobile Phone,Android,DuckDuckGo Browser/0,"0,7"
8010,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Chrome/96,"0,7"
8037,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
8049,29/11/21,mid_38,pid_59,0,"12,95",USD,2,Desktop,Win10,Firefox/94,"0,9"
8061,26/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
8104,28/11/21,mid_68,pid_3,0,0,USD,2,Mobile Device,iOS,Safari/15,"0,8"
8107,30/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
8172,26/11/21,mid_76,pid_4,0,"43,73",USD,2,Desktop,Win10,Chrome/96,"0,9"
8186,29/11/21,mid_55,pid_3,1,"107,34",USD,1,Mobile Device,iOS,Safari/15,"0,9"
8213,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Chrome/96,"0,9"
8232,28/11/21,mid_68,pid_3,0,"8,99",USD,1,Desktop,Win10,Firefox/94,"0,9"
8238,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/14,"0,7"
8241,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Chrome/96,"0,9"
8257,26/11/21,mid_40,pid_526,1,"0,95",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
8284,28/11/21,mid_68,pid_3,0,0,USD,2,Mobile Device,iOS,Safari/15,"0,8"
8301,26/11/21,mid_76,pid_4,0,"43,73",USD,2,Desktop,Win10,Chrome/96,"0,9"
8327,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Chrome/96,"0,9"
8341,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,UC Browser/12,"0,9"
8345,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,UC Browser/12,"0,9"
8347,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Chrome/96,"0,9"
8376,28/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Samsung Browser/16,"0,9"
8388,27/11/21,mid_23,pid_250,0,"17,99",USD,1,Mobile Phone,Android,Chrome/87,"0,9"
8414,28/11/21,mid_68,pid_3,0,0,USD,2,Mobile Device,iOS,Safari/15,"0,8"
8445,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,Win10,Chrome/96,"0,8"
8519,28/11/21,mid_8,pid_3,0,"7,74",EUR,1,Mobile Device,iOS,Safari/15,"0,9"
8549,28/11/21,mid_38,pid_4,1,"0,99",USD,1,Mobile Phone,Android,Android WebView/96,"0,9"
8553,29/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
8588,26/11/21,mid_76,pid_4,0,"34,01",USD,2,Desktop,Win10,Chrome/96,"0,7"
8601,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
8604,29/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
8609,27/11/21,mid_23,pid_281,1,"0,95",EUR,1,Desktop,Win10,Chrome/96,"0,9"
8618,26/11/21,mid_76,pid_4,0,"34,01",USD,2,Desktop,Win10,Chrome/96,"0,7"
8622,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
8667,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
8677,26/11/21,mid_76,pid_4,0,"43,73",USD,2,Desktop,Win10,Chrome/96,"0,9"
8695,26/11/21,mid_76,pid_4,0,"43,73",USD,2,Desktop,Win10,Chrome/96,"0,9"
8763,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/12,"0,7"
8776,30/11/21,mid_23,pid_4,1,"36,04",USD,1,Desktop,Win10,Chrome/96,"0,9"
8785,30/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/15,"0,7"
8816,30/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
8826,30/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/15,"0,7"
8828,29/11/21,mid_55,pid_3,0,"1,05",USD,16,Mobile Device,iOS,Safari/14,"0,9"
8838,28/11/21,mid_23,pid_345,0,"0,98",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
8842,29/11/21,mid_55,pid_3,0,"1,05",USD,16,Mobile Device,iOS,Safari/14,"0,9"
8848,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Samsung Browser/15,"0,8"
8856,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Google App/0,"0,9"
8863,27/11/21,mid_23,pid_345,0,"0,93",USD,16,Mobile Phone,Android,Chrome/78,"0,9"
8864,29/11/21,mid_71,pid_3,0,"6,99",USD,2,Desktop,macOS,Chrome/95,"0,7"
8873,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Device,iOS,Safari/12,"0,8"
8880,26/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/95,"0,7"
8886,29/11/21,mid_71,pid_3,1,"7,99",USD,1,Mobile Phone,Android,Puffin/0,"0,8"
8901,28/11/21,mid_68,pid_1,1,"7,02",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
8939,30/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Samsung Browser/15,"0,8"
8943,27/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
8974,29/11/21,mid_68,pid_1,0,"7,12",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
8976,26/11/21,mid_68,pid_3,1,"8,99",USD,2,Desktop,ChromeOS,Chrome/94,"0,9"
8995,26/11/21,mid_76,pid_4,1,"43,73",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
9008,29/11/21,mid_55,pid_3,0,"1,05",USD,16,Mobile Device,iOS,Safari/14,"0,9"
9031,28/11/21,mid_51,pid_4,1,"27,95",EUR,2,Desktop,Win10,Firefox/94,"0,9"
9064,29/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
9085,27/11/21,mid_37,pid_169,1,"93,95",USD,1,Desktop,MacOSX,Firefox/78,"0,9"
9087,30/11/21,mid_68,pid_3,1,"8,99",USD,1,Mobile Device,iOS,Safari/14,"0,9"
9133,30/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
9215,28/11/21,mid_55,pid_3,1,"0,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
9218,30/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
9264,28/11/21,mid_71,pid_3,0,"8,99",USD,12,Mobile Phone,Android,Chrome/88,"0,9"
9290,30/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
9292,27/11/21,mid_76,pid_4,1,72,USD,1,Desktop,macOS,Chrome/96,"0,9"
9305,28/11/21,mid_71,pid_3,0,"8,99",USD,12,Mobile Phone,Android,Chrome/88,"0,9"
9308,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/74,"0,8"
9313,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
9338,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
9342,27/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/0,"0,9"
9345,28/11/21,mid_71,pid_3,0,"8,99",USD,12,Mobile Phone,Android,Chrome/88,"0,9"
9447,29/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
9470,26/11/21,mid_68,pid_3,0,"6,99",USD,2,Tablet,Android,Chrome/96,"0,7"
9491,27/11/21,mid_55,pid_3,0,"26,9",USD,1,Desktop,Win8.1,Chrome/96,"0,9"
9521,27/11/21,mid_55,pid_3,0,"26,9",USD,1,Desktop,Win8.1,Chrome/96,"0,9"
9535,27/11/21,mid_68,pid_3,1,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
9564,30/11/21,mid_68,pid_3,0,"8,99",USD,1,Desktop,Win10,Opera/0,"0,9"
9586,29/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Edge/0,"0,9"
9587,27/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
9646,27/11/21,mid_55,pid_3,0,"26,9",USD,1,Desktop,Win8.1,Chrome/96,"0,9"
9665,29/11/21,mid_68,pid_3,0,"57,49",GBP,1,Mobile Phone,Android,Chrome/96,"0,8"
9726,30/11/21,mid_55,pid_3,0,"27,16",USD,2,Desktop,Win10,Chrome/96,"0,9"
9768,30/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Opera/0,"0,7"
9790,26/11/21,mid_23,pid_707,1,"35,95",USD,1,Desktop,Win10,Chrome/95,"0,9"
9794,30/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Opera/0,"0,7"
9816,30/11/21,mid_55,pid_3,0,"27,16",USD,2,Desktop,Win10,Chrome/96,"0,9"
9822,29/11/21,mid_71,pid_3,1,"6,99",USD,1,Mobile Device,iOS,Safari/15,"0,7"
9826,30/11/21,mid_55,pid_3,0,"27,16",USD,2,Desktop,Win10,Chrome/96,"0,9"
9847,30/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Opera/0,"0,7"
9851,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/11,"0,7"
9861,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Safari/14,"0,9"
